time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.940000000000002,-5.87287736892,3.02017046102,17.691528692,0.306777103383,0.173946390567,0.0,-5.13155889315,3.89147288285,3.97518832376,0.013104265066,-0.134105485538,0.0,454.3095973397208,455.915272430579,454.1263932321354,454.80240690336126
3.000000000000002,-6.18452679566,3.25864995849,17.9289913358,0.308051874176,0.166152955401,0.0,-5.25635447924,4.0578008628,3.94030934964,0.0196541900823,-0.129668152365,0.0,437.2613295436009,437.6144253533231,436.60412473568675,437.1502707807545
3.0600000000000023,-6.5030754899,3.50616126056,18.161415775,0.310074445147,0.161942137636,0.0,-5.36194025127,4.1926860201,3.80759050484,0.00832308370011,-0.110138445668,0.0,402.01150526267816,403.76218431220497,402.2667957150143,401.23911794775165
3.1200000000000023,-6.82877199623,3.76332492657,18.3907414756,0.314050368954,0.155333335912,0.0,-5.49418719517,4.37951397938,3.83622688139,0.0275833761557,-0.110163440609,0.0,457.4072321624385,457.3948972872288,456.5368374561303,458.0712132514577
3.1800000000000024,-7.16154174873,4.03018329607,18.6169504465,0.3232952046,0.148820419731,0.0,-5.59800753775,4.51635299621,3.70432460153,0.0565861675044,-0.107749108011,0.0,402.67827489432517,402.88476705642097,401.2145814363973,403.84067687901654
3.2400000000000024,-7.50115880391,4.30674801934,18.8393957974,0.329617867499,0.142699367545,0.0,-5.72221841715,4.70278284421,3.71012169193,0.0366045193472,-0.102414580917,0.0,450.2483439864399,450.67013770981447,451.05313732741064,449.4377991270161
3.3000000000000025,-7.848493742,4.59532656785,19.0643115626,0.338858144871,0.136721085379,0.0,-5.85515888505,4.91704238888,3.78612891477,0.00630593821216,-0.0989856825208,0.0,473.88673712007903,474.14211329762065,475.3041629737374,472.97618497227785
3.3600000000000025,-8.20339494967,4.8960500209,19.291392044,0.340801683456,0.13078902032,0.0,-5.97460138852,5.10696547245,3.78304273385,-0.00865124766328,-0.101699802145,0.0,450.5454195276856,450.31742853728446,450.4500207725611,449.23857975789764
3.4200000000000026,-8.56544039013,5.20822265854,19.5184987208,0.340756017642,0.125095794938,0.0,-6.09331590883,5.29847820364,3.78706595374,-0.017483363552,-0.0957945914978,0.0,453.31598636448547,453.78200609967,452.40028321192085,451.6885489355799
3.4800000000000026,-8.93431361698,5.53114384732,19.743925845,0.339917863698,0.122604611219,0.0,-6.20251107688,5.46524398028,3.72731901937,-0.0135121530518,-0.077190605374,0.0,430.123382885224,431.68941827035917,431.8418620356827,432.1768689343886
3.5400000000000027,-9.30988844859,5.86439065079,19.9668831862,0.339100454233,0.117975207509,0.0,-6.31653354414,5.64261984481,3.70463599655,-0.0139131639921,-0.0796891874176,0.0,443.6961712102094,443.4860904231083,443.9711996843249,443.9384049509724
3.6000000000000028,-9.69277370035,6.2095237296,20.1922258183,0.338406649159,0.12021213218,0.0,-6.44666792512,5.86109620153,3.80585903441,-0.0108285291064,-0.109935128907,0.0,485.9816287212318,483.70273807660544,482.87801458617287,483.1108296565377
3.660000000000003,-10.0830596269,6.56632798125,20.4197779291,0.338132934704,0.122756621678,0.0,-6.56324296155,6.03194548148,3.7789642701,-0.00520505469619,-0.077994960015,0.0,443.2039788227769,445.8134501224221,444.3176838985639,444.77870044718156
3.720000000000003,-10.4804203467,6.93335138399,20.645709977,0.34873821336,0.121337759699,0.0,-6.6822235789,6.20267192524,3.75146295457,0.0298102910764,-0.0990131963586,0.0,445.8562701780948,444.12938449514996,444.00141183527404,446.86553250584166
3.780000000000003,-10.8848949685,7.31062803334,20.8696153923,0.356268756846,0.115684230239,0.0,-6.80010462913,6.3735769177,3.71179616395,0.00233339869416,-0.0942210742396,0.0,441.54821094502415,441.9352842424098,444.0348338145676,441.77450764253956
3.840000000000003,-11.2965510851,7.69861309613,21.0922054135,0.356846031801,0.110866026984,0.0,-6.92165960251,6.55893115264,3.70775225178,-0.00620903860501,-0.105503798419,0.0,455.28882948553724,454.37701190662,454.7017359838909,454.0167283657438
3.900000000000003,-11.7155862843,8.09800672235,21.3154907162,0.356811498373,0.104543675107,0.0,-7.04592453372,6.75376744912,3.73492123555,-0.0138898424898,-0.108249391329,0.0,464.88027645425166,464.6556595310867,465.4774710019751,464.8759950811417
3.960000000000003,-12.1417661981,8.50812019928,21.53800962,0.356277770992,0.0991513831217,0.0,-7.16001057829,6.91636921017,3.68265841248,-0.0212054110867,-0.0978845049007,0.0,439.0117223168115,439.86139472938993,438.54440833941,437.93626534878047
